Desmodus_rotundus	75.0491	-405.989	-66.0249	-555.308	-9.7668	759.941	-717.464	42.2778	236.916	780.303	0	0	0	11.9297	492.08	-2.38422	0	0	0	0	0.617077	0	523
Hipposideros_armiger	54.5525	-414.701	-69.1015	-562.92	-9.94989	781.124	-722.961	43.6313	240.624	764.842	0	0	0	6.31446	500.286	-2.95832	0	0	0	0	0.608532	0	517
Hipposideros_galeritus	62.2675	-410.663	-69.059	-561.026	-9.31383	775.396	-721.342	48.6367	238.343	767.666	0	0	0	5.61841	501.026	-2.56965	0	0	0	0	0.580802	0	517
Mormoops_blainvillei	66.4542	-408.664	-61.2234	-558.028	-9.93622	762.218	-720.844	43.6795	235.764	775.276	0	0	0	8.91016	488.081	-1.36207	0	0	0	0	0.664227	0	523
Noctilio_leporinus	81.0026	-400.527	-58.7474	-553.58	-10.2783	765.46	-711.191	36.7359	235.097	768.989	0	0	0	9.60189	493.275	-1.24718	0	0	0	0	0.689636	0	520
Rhinolophus_ferrumequinum	89.5047	-402.327	-66.0714	-551.502	-11.7897	760.625	-710.771	56.7598	233.757	775.289	0	0	0	6.61883	490.566	-1.76083	0	0	0	0	0.677288	0	519
eptesicus_fuscus	73.6591	-401.735	-61.0632	-551.594	-8.75469	757.781	-711.491	44.5358	231.057	770.005	0	0	0	6.42643	487.361	-2.17854	0	0	0	0	0.670574	0	520
miniopterus_natalensis	94.3129	-381.982	-62.3819	-530.062	-15.2176	739.413	-683.601	48.5434	225.905	749.494	0	0	0	5.17463	470.147	-1.58693	0	0	0	0	0.613345	0	508
miniopterus_schreibersii	74.0807	-351.122	-53.5652	-486.905	-10.8798	679.007	-625.565	45.0857	202.838	671.281	0	0	0	4.13456	432.404	-0.840981	0	0	0	0	0.612709	0	455
molossus_molossus	96.0365	-393.666	-58.2679	-544.728	-10.3282	752.138	-701.19	46.351	228.57	769.847	0	0	0	8.57895	484.005	-2.01146	0	0	0	0	0.743533	0	520
murina_aurata_feae	177.296	-326.141	-38.7059	-402.976	-8.70856	605.226	-500.128	35.3627	160.591	649.822	0	0	0	3.80603	399.61	-1.35194	0	0	0	0	0.498941	0	428
myotis_brandtii	80.2111	-403.93	-64.832	-552.707	-9.25874	759.42	-711.996	47.1856	235.767	772.74	0	0	0	9.25503	484.995	-2.12546	0	0	0	0	0.692706	0	519
