Craseonycteris_thonglongyai	39.6607	-402.658	-72.8414	-566.472	-8.72151	778.981	-731.143	57.9715	244.385	737.469	0	0	0	4.82825	484.327	-2.42319	0	0	0	0	0.284528	0	493
Desmodus_rotundus	38.863	-398.238	-73.2365	-571.741	-10.1895	787.626	-737.765	53.241	251.834	733.981	0	0	0	5.25908	480.683	-2.21043	0	0	0	0	0.303689	0	490
Hipposideros_armiger	61.5957	-401.911	-69.8888	-562.056	-8.24163	778.121	-721.962	55.6323	242.099	744.756	0	0	0	7.56664	480.306	-2.82168	0	0	0	0	0.301254	0	498
Hipposideros_galeritus	117.057	-331.511	-47.1674	-437.522	-9.45201	626.077	-553.998	48.3797	181.938	636.151	0	0	0	5.86646	398.585	-2.12589	0	0	0	0	0.420487	0	430
Megaderma_lyra	41.0825	-395.013	-70.6112	-558.959	-10.359	770.277	-718.127	49.3168	237.145	733.328	0	0	0	5.63908	478.96	-1.99781	0	0	0	0	0.443026	0	493
Mormoops_blainvillei	35.6257	-405.21	-67.5168	-562.119	-9.93917	773.434	-724.72	54.2643	240.869	732.887	0	0	0	5.71356	477.812	-2.26723	0	0	0	0	0.230993	0	490
Rhinolophus_ferrumequinum	55.0815	-398.962	-66.8962	-553.733	-9.88505	760.096	-712.861	53.7291	234.325	745.049	0	0	0	6.47957	478.587	-2.54411	0	0	0	0	0.285514	0	498
eptesicus_fuscus	45.6491	-394.315	-63.3452	-561.68	-10.5415	763.723	-728.51	54.4339	239.429	742.092	0	0	0	6.13433	480.309	-1.99837	0	0	0	0	0.22795	0	496
molossus_molossus	46.9572	-404.172	-70.7798	-574.465	-13.8555	785.226	-743.031	60.2049	255.636	748.777	0	0	0	5.68525	491.51	-2.50619	0	0	0	0	0.236378	0	497
pipistrellus_kuhlii	24.7781	-394.575	-67.9175	-559.486	-10.7157	759.83	-725.184	46.176	237.5	734.701	0	0	1.12406	4.99803	475.7	-2.54233	0	0	0	0	0.868781	0	494
pipistrellus_pipistrellus	29.4965	-396.342	-68.4897	-556.904	-11.03	754.922	-720.801	47.6651	241.84	735.98	0	0	0	5.08207	478.69	-2.7066	0	0	0	0	0.280288	0	491
Artibeus_jamaicensis	21.1514	-383.318	-80.562	-584.311	-18.7866	814.99	-753.021	29.5132	260.019	732.135	0	0	0	7.48307	486.662	-3.33057	0	0	0	0	0.339503	0	490
Eonycteris_spelaea	52.8158	-353.058	-68.7587	-539.884	-9.96757	749.344	-700.54	31.6483	234.634	701.673	0	0	0.0158127	9.63009	449.842	-2.92313	0	0	0	0	1.0032	0	468
Macrotus_californicus	39.6422	-397.1	-69.441	-562.466	-9.05216	773.755	-726.472	49.6921	243.26	731.713	0	0	0	7.56743	477.107	-2.09491	0	0	0	0	0.281433	0	490
Micronycteris_hirsuta	51.6957	-395.633	-71.2434	-562.493	-9.97185	779.973	-722.697	51.9662	243.995	733.925	0	0	0	5.88877	479.072	-2.29175	0	0	0	0	0.276766	0	490
Miniopterus_schreibersii	10.9756	-394.481	-78.8207	-586.847	-14.9117	812.592	-759.173	33.413	256.377	737.084	0	0	0	7.79361	489.955	-2.89137	0	0	0	0	0.841929	0	490
Pteropus_alecto	9.0255	-393.317	-77.6069	-588.955	-15.9259	813.91	-762.397	33.6922	255.179	738.515	0	0	0	7.8875	490.825	-2.84711	0	0	0	0	0.890863	0	490
Phyllostomus_discolor	6.69242	-387.768	-82.9701	-588.059	-18.6013	816.256	-760.434	29.2563	260.292	732.938	0	0	0	7.9049	488.412	-2.42755	0	0	0	0	0.30526	0	490
Pteropus_giganteus	5.10912	-394.394	-78.9922	-589.666	-16.2407	814.477	-763.905	32.8807	257.451	737.878	0	0	0	7.63014	491.754	-2.90048	0	0	0	0	0.89093	0	490
Pteropus_vampyrus	19.0497	-394.176	-79.0416	-591.582	-16.2797	817.617	-766.277	33.5923	258.25	749.778	0	0	0	9.14716	491.638	-2.8691	0	0	0	0	0.890943	0	497
Rousettus_aegyptiacus	11.0935	-394.509	-78.6582	-589.005	-16.5887	815.073	-760.971	32.8106	256.327	740.524	0	0	0	8.01539	493.402	-2.88917	0	0	0	0	0.964859	0	490
Rousettus_leschenaultii	11.1716	-394.559	-78.65	-589.081	-16.5746	814.705	-761.36	32.8274	256.551	741.223	0	0	0	8.01449	493.048	-2.88921	0	0	0	0	0.964841	0	490
Sturnira_hondurensis	17.1685	-387.201	-78.571	-586.393	-17.5784	815.594	-757.021	31.7967	261.171	729.717	0	0	0	8.71906	488.795	-3.29053	0	0	0	0	0.224693	0	490
Tonatia_saurophila	35.6847	-396.555	-75.125	-567.081	-9.69342	781.603	-730.002	46.7388	250.092	732.408	0	0	0	5.46514	478.078	-2.4471	0	0	0	0	0.281498	0	490
